Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
03/02/2005,17.00.00,24.0,1358.0,143.0,1128.0,434.0,545.0,170.0,1344.0,1611.0,147.0,372.0,6180.0
03/02/2005,18.00.00,67.0,1713.0,324.0,1605.0,980.0,383.0,212.0,1870.0,2186.0,122.0,448.0,6342.0
03/02/2005,19.00.00,64.0,1655.0,290.0,1527.0,966.0,393.0,249.0,1758.0,2203.0,103.0,524.0,6578.0
03/02/2005,20.00.00,39.0,1444.0,176.0,1227.0,646.0,485.0,231.0,1414.0,1891.0,93.0,555.0,6503.0
03/02/2005,21.00.00,27.0,1314.0,126.0,1069.0,471.0,571.0,216.0,1271.0,1662.0,83.0,576.0,6304.0
03/02/2005,22.00.00,30.0,1368.0,155.0,1164.0,528.0,524.0,217.0,1350.0,1674.0,63.0,651.0,6237.0
03/02/2005,23.00.00,21.0,1195.0,91.0,943.0,378.0,645.0,203.0,1149.0,1462.0,65.0,631.0,6132.0
04/02/2005,00.00.00,12.0,1083.0,64.0,828.0,235.0,734.0,161.0,1067.0,1273.0,60.0,627.0,5890.0
04/02/2005,01.00.00,12.0,1055.0,51.0,771.0,217.0,781.0,147.0,1030.0,1174.0,51.0,654.0,5797.0
04/02/2005,02.00.00,7.0,973.0,33.0,672.0,141.0,887.0,111.0,954.0,1031.0,47.0,646.0,5568.0
04/02/2005,03.00.00,9.0,1039.0,53.0,777.0,149.5,778.0,113.0,1031.0,1082.0,29.0,722.0,5523.0
04/02/2005,04.00.00,8.0,949.0,31.0,657.0,158.0,895.0,115.0,948.0,991.0,50.0,635.0,5575.0
04/02/2005,05.00.00,4.0,920.0,22.0,601.0,87.0,974.0,80.0,920.0,925.0,39.0,655.0,5367.0
04/02/2005,06.00.00,7.0,989.0,39.0,703.0,194.0,843.0,122.0,988.0,1017.0,18.0,745.0,5271.0
04/02/2005,07.00.00,14.0,1100.0,69.0,854.0,401.0,714.0,186.0,1075.0,1187.0,18.0,737.0,5198.0
04/02/2005,08.00.00,40.0,1411.0,197.0,1288.0,887.0,492.0,306.0,1472.0,1638.0,23.0,709.0,5182.0
04/02/2005,09.00.00,39.0,1328.0,201.0,1300.0,654.0,499.0,301.0,1405.0,1672.0,44.0,611.0,5176.0
04/02/2005,10.00.00,31.0,1308.0,163.0,1189.0,566.0,534.0,274.0,1325.0,1656.0,77.0,498.0,5267.0
04/02/2005,11.00.00,32.0,1280.0,143.0,1127.0,649.0,558.0,247.0,1277.0,1641.0,121.0,369.0,5212.0
04/02/2005,12.00.00,15.0,1056.0,70.0,857.0,309.0,735.0,169.0,1028.0,1117.0,150.0,285.0,4821.0
04/02/2005,13.00.00,12.0,1019.0,63.0,825.0,229.0,781.0,138.0,994.0,901.0,145.0,283.0,4665.0
04/02/2005,14.00.00,19.0,1084.0,86.0,923.0,312.0,712.0,149.0,1085.0,1046.0,129.0,318.0,4707.0
04/02/2005,15.00.00,15.0,998.0,66.0,841.0,276.0,792.0,165.0,979.0,884.0,121.0,323.0,4548.0
04/02/2005,16.00.00,14.0,987.0,61.0,816.0,236.0,816.0,156.0,959.0,821.0,113.0,335.0,4476.0
04/02/2005,17.00.00,19.0,1079.0,88.0,932.0,312.0,719.0,184.0,1018.0,1056.0,114.0,326.0,4373.0
04/02/2005,18.00.00,22.0,1096.0,94.0,954.0,345.0,687.0,197.0,1085.0,1139.0,91.0,378.0,4372.0
04/02/2005,19.00.00,30.0,1146.0,118.0,1043.0,386.0,639.0,204.0,1169.0,1248.0,81.0,410.0,4458.0
04/02/2005,20.00.00,26.0,1125.0,113.0,1025.0,356.0,653.0,207.0,1147.0,1200.0,77.0,419.0,4409.0
04/02/2005,21.00.00,28.0,1130.0,97.0,968.0,467.0,680.0,208.0,1102.0,1220.0,71.0,439.0,4433.0
04/02/2005,22.00.00,16.0,1017.0,58.0,805.0,287.0,807.0,174.0,958.0,1032.0,63.0,458.0,4408.0
04/02/2005,23.00.00,13.0,1017.0,53.0,776.0,239.0,843.0,157.0,946.0,971.0,60.0,461.0,4351.0
05/02/2005,00.00.00,16.0,1041.0,53.0,778.0,266.0,828.0,166.0,947.0,1011.0,55.0,490.0,4471.0
05/02/2005,01.00.00,15.0,1034.0,51.0,769.0,261.0,816.0,167.0,952.0,1049.0,49.0,520.0,4548.0
05/02/2005,02.00.00,13.0,1009.0,48.0,751.0,223.0,828.0,154.0,939.0,1053.0,41.0,547.0,4536.0
05/02/2005,03.00.00,16.0,1105.0,64.0,828.0,247.5,735.0,159.0,997.0,1157.0,21.0,642.0,4633.0
05/02/2005,04.00.00,20.0,1084.0,70.0,859.0,272.0,703.0,164.0,1017.0,1163.0,15.0,662.0,4571.0
05/02/2005,05.00.00,13.0,989.0,44.0,731.0,226.0,815.0,149.0,936.0,1018.0,10.0,677.0,4523.0
05/02/2005,06.00.00,9.0,1047.0,56.0,792.0,250.0,757.0,150.0,957.0,1121.0,8.0,699.0,4591.0
05/02/2005,07.00.00,14.0,1091.0,73.0,868.0,402.0,705.0,205.0,1021.0,1200.0,13.0,672.0,4598.0
05/02/2005,08.00.00,31.0,1263.0,127.0,1074.0,708.0,614.0,283.0,1198.0,1403.0,20.0,636.0,4564.0
05/02/2005,09.00.00,41.0,1165.0,113.0,1024.0,759.0,646.0,310.0,1134.0,1365.0,41.0,527.0,4345.0
05/02/2005,10.00.00,13.0,966.0,49.0,760.0,302.0,877.0,200.0,890.0,940.0,75.0,392.0,4091.0
05/02/2005,11.00.00,9.0,927.0,38.0,702.0,210.0,932.0,147.0,847.0,750.0,90.0,345.0,3980.0
05/02/2005,12.00.00,10.0,909.0,34.0,678.0,180.0,960.0,128.0,838.0,652.0,92.0,345.0,4025.0
05/02/2005,13.00.00,10.0,941.0,42.0,723.0,165.0,922.0,121.0,880.0,643.0,93.0,338.0,3981.0
05/02/2005,14.00.00,11.0,903.0,37.0,696.0,180.0,932.0,129.0,850.0,629.0,93.0,331.0,3874.0
05/02/2005,15.00.00,8.0,891.0,33.0,668.0,147.0,991.0,110.0,819.0,549.0,97.0,308.0,3716.0
05/02/2005,16.00.00,10.0,904.0,34.0,674.0,177.0,968.0,126.0,824.0,578.0,96.0,311.0,3718.0
05/02/2005,17.00.00,9.0,900.0,31.0,659.0,157.0,990.0,121.0,807.0,582.0,86.0,328.0,3669.0
05/02/2005,18.00.00,9.0,926.0,43.0,725.0,195.0,933.0,142.0,847.0,694.0,72.0,350.0,3567.0
05/02/2005,19.00.00,16.0,999.0,62.0,821.0,263.0,846.0,174.0,915.0,926.0,64.0,368.0,3566.0
05/02/2005,20.00.00,14.0,994.0,52.0,774.0,239.0,854.0,168.0,917.0,915.0,60.0,402.0,3773.0
05/02/2005,21.00.00,14.0,1010.0,58.0,801.0,267.0,826.0,180.0,944.0,986.0,55.0,426.0,3874.0
05/02/2005,22.00.00,11.0,938.0,35.0,685.0,214.0,934.0,157.0,870.0,840.0,49.0,437.0,3809.0
05/02/2005,23.00.00,12.0,983.0,49.0,760.0,236.0,869.0,162.0,898.0,939.0,42.0,432.0,3605.0
06/02/2005,00.00.00,18.0,963.0,47.0,749.0,251.0,900.0,173.0,834.0,869.0,40.0,392.0,3228.0
06/02/2005,01.00.00,14.0,962.0,49.0,756.0,255.0,902.0,176.0,843.0,908.0,37.0,401.0,3230.0
06/02/2005,02.00.00,14.0,980.0,50.0,761.0,235.0,854.0,172.0,876.0,1051.0,31.0,471.0,3638.0
06/02/2005,03.00.00,9.0,914.0,29.0,644.0,182.0,972.0,140.0,832.0,922.0,26.0,488.0,3658.0
06/02/2005,04.00.00,8.5,898.0,26.0,624.0,129.0,987.0,108.0,825.0,871.0,8.0,538.0,3542.0
06/02/2005,05.00.00,8.0,854.0,18.0,572.0,95.0,1070.0,88.0,788.0,793.0,12.0,519.0,3515.0
06/02/2005,06.00.00,7.0,838.0,13.0,531.0,95.0,1146.0,85.0,774.0,753.0,10.0,522.0,3489.0
06/02/2005,07.00.00,7.0,831.0,15.0,543.0,100.0,1132.0,88.0,787.0,737.0,6.0,533.0,3467.0
06/02/2005,08.00.00,6.0,833.0,13.0,526.0,110.0,1169.0,94.0,771.0,722.0,8.0,528.0,3468.0
06/02/2005,09.00.00,8.0,870.0,20.0,582.0,149.0,1091.0,115.0,791.0,737.0,3.0,537.0,3424.0
06/02/2005,10.00.00,13.0,984.0,43.0,727.0,197.0,891.0,137.0,908.0,913.0,41.0,429.0,3551.0
06/02/2005,11.00.00,20.0,1065.0,67.0,844.0,351.0,780.0,212.0,979.0,1117.0,80.0,333.0,3591.0
06/02/2005,12.00.00,17.0,968.0,46.0,743.0,249.0,886.0,173.0,840.0,774.0,107.0,252.0,3242.0
06/02/2005,13.00.00,12.0,911.0,35.0,683.0,188.0,981.0,135.0,790.0,558.0,111.0,235.0,3105.0
06/02/2005,14.00.00,10.0,868.0,21.0,590.0,127.0,1081.0,100.0,753.0,420.0,106.0,260.0,3320.0
06/02/2005,15.00.00,8.0,868.0,19.0,576.0,96.0,1128.0,78.0,755.0,363.0,103.0,277.0,3481.0
06/02/2005,16.00.00,10.0,904.0,27.0,633.0,138.0,1040.0,100.0,789.0,410.0,102.0,283.0,3516.0
06/02/2005,17.00.00,14.0,944.0,37.0,693.0,217.0,928.0,150.0,832.0,568.0,92.0,299.0,3479.0
06/02/2005,18.00.00,11.0,925.0,29.0,649.0,186.0,1003.0,142.0,819.0,570.0,69.0,364.0,3635.0
06/02/2005,19.00.00,16.0,985.0,45.0,736.0,227.0,891.0,165.0,875.0,774.0,60.0,380.0,3584.0
06/02/2005,20.00.00,18.0,1002.0,53.0,780.0,252.0,855.0,179.0,892.0,857.0,58.0,364.0,3385.0
06/02/2005,21.00.00,14.0,938.0,37.0,692.0,193.0,937.0,149.0,805.0,737.0,58.0,354.0,3286.0
06/02/2005,22.00.00,11.0,896.0,26.0,627.0,158.0,1033.0,126.0,782.0,610.0,54.0,366.0,3304.0
06/02/2005,23.00.00,10.0,907.0,24.0,614.0,150.0,1052.0,120.0,782.0,627.0,51.0,379.0,3358.0
07/02/2005,00.00.00,11.0,902.0,24.0,613.0,130.0,1049.0,110.0,777.0,566.0,48.0,380.0,3300.0
07/02/2005,01.00.00,10.0,885.0,20.0,582.0,104.0,1072.0,92.0,760.0,517.0,45.0,381.0,3249.0
07/02/2005,02.00.00,8.0,863.0,15.0,545.0,86.0,1119.0,78.0,749.0,484.0,43.0,381.0,3207.0
07/02/2005,03.00.00,6.0,861.0,12.0,518.0,76.5,1141.0,71.5,738.0,482.0,39.0,399.0,3250.0
07/02/2005,04.00.00,6.0,852.0,8.0,482.0,67.0,1187.0,65.0,726.0,496.0,38.0,410.0,3327.0
07/02/2005,05.00.00,6.0,879.0,10.0,495.0,75.0,1147.0,73.0,753.0,623.0,33.0,446.0,3499.0
07/02/2005,06.00.00,6.0,900.0,13.0,525.0,97.0,1090.0,85.0,780.0,696.0,36.0,445.0,3574.0
07/02/2005,07.00.00,8.0,963.0,24.0,615.0,177.0,980.0,133.0,837.0,916.0,34.0,470.0,3713.0
07/02/2005,08.00.00,23.0,1183.0,87.0,929.0,433.0,675.0,246.0,1037.0,1309.0,29.0,495.0,3775.0
07/02/2005,09.00.00,28.0,1161.0,105.0,996.0,471.0,639.0,281.0,1067.0,1396.0,56.0,405.0,3704.0
07/02/2005,10.00.00,21.0,1102.0,79.0,896.0,346.0,720.0,222.0,969.0,1226.0,75.0,338.0,3520.0
07/02/2005,11.00.00,17.0,1029.0,65.0,835.0,262.0,771.0,182.0,897.0,1002.0,108.0,252.0,3251.0
07/02/2005,12.00.00,14.0,973.0,57.0,797.0,221.0,845.0,154.0,845.0,769.0,129.0,206.0,3045.0
07/02/2005,13.00.00,16.0,981.0,62.0,820.0,265.0,807.0,168.0,876.0,784.0,122.0,214.0,3033.0
07/02/2005,14.00.00,14.0,960.0,54.0,784.0,219.0,842.0,149.0,868.0,643.0,120.0,219.0,3069.0
07/02/2005,15.00.00,13.0,973.0,49.0,761.0,235.0,862.0,156.0,865.0,682.0,122.0,240.0,3392.0
07/02/2005,16.00.00,14.0,968.0,50.0,765.0,227.0,843.0,156.0,863.0,692.0,120.0,243.0,3393.0
07/02/2005,17.00.00,17.0,1022.0,69.0,854.0,285.0,771.0,187.0,941.0,926.0,105.0,278.0,3525.0
07/02/2005,18.00.00,19.0,1067.0,75.0,879.0,291.0,740.0,194.0,989.0,996.0,87.0,339.0,3832.0
07/02/2005,19.00.00,23.0,1101.0,82.0,908.0,295.0,707.0,204.0,1025.0,1095.0,78.0,376.0,4004.0
07/02/2005,20.00.00,20.0,1081.0,77.0,885.0,243.0,720.0,174.0,1017.0,1058.0,72.0,394.0,4032.0
07/02/2005,21.00.00,16.0,988.0,45.0,738.0,209.0,843.0,154.0,906.0,893.0,71.0,396.0,4019.0
07/02/2005,22.00.00,10.0,932.0,27.0,630.0,147.0,980.0,117.0,842.0,681.0,71.0,396.0,4001.0
07/02/2005,23.00.00,9.0,923.0,23.0,602.0,117.0,1028.0,98.0,831.0,599.0,72.0,393.0,4004.0
08/02/2005,00.00.00,9.0,915.0,21.0,589.0,105.0,1045.0,90.0,813.0,550.0,69.0,396.0,3966.0
08/02/2005,01.00.00,9.0,879.0,14.0,534.0,84.0,1129.0,74.0,785.0,470.0,70.0,398.0,4006.0
08/02/2005,02.00.00,5.0,852.0,8.0,479.0,51.0,1275.0,49.0,761.0,375.0,71.0,405.0,4090.0
08/02/2005,03.00.00,4.0,844.0,6.0,453.0,52.5,1378.0,51.5,748.0,337.0,69.0,409.0,4091.0
08/02/2005,04.00.00,5.0,878.0,10.0,496.0,54.0,1182.0,54.0,782.0,451.0,60.0,429.0,4040.0
08/02/2005,05.00.00,6.0,910.0,13.0,524.0,74.0,1102.0,69.0,802.0,600.0,64.0,427.0,4126.0
08/02/2005,06.00.00,6.0,918.0,16.0,551.0,114.0,1062.0,92.0,817.0,712.0,61.0,436.0,4129.0
08/02/2005,07.00.00,10.0,991.0,30.0,653.0,228.0,944.0,146.0,885.0,931.0,59.0,451.0,4211.0
08/02/2005,08.00.00,21.0,1223.0,100.0,979.0,455.0,658.0,224.0,1120.0,1332.0,60.0,464.0,4367.0
08/02/2005,09.00.00,29.0,1277.0,151.0,1153.0,493.0,543.0,253.0,1268.0,1520.0,66.0,437.0,4273.0
08/02/2005,10.00.00,22.0,1114.0,86.0,922.0,410.0,689.0,225.0,1022.0,1223.0,87.0,363.0,4074.0
08/02/2005,11.00.00,16.0,1088.0,69.0,853.0,277.0,729.0,180.0,996.0,1122.0,105.0,334.0,4246.0
08/02/2005,12.00.00,18.0,1064.0,76.0,881.0,340.0,727.0,194.0,979.0,1099.0,114.0,278.0,3748.0
08/02/2005,13.00.00,15.0,1047.0,69.0,854.0,238.0,753.0,158.0,959.0,904.0,127.0,274.0,4011.0
08/02/2005,14.00.00,22.0,1075.0,85.0,920.0,323.0,726.0,184.0,992.0,1022.0,133.0,233.0,3540.0
08/02/2005,15.00.00,16.0,973.0,53.0,777.0,286.0,858.0,165.0,844.0,719.0,139.0,207.0,3271.0
08/02/2005,16.00.00,15.0,942.0,44.0,733.0,271.0,912.0,156.0,800.0,609.0,136.0,200.0,3093.0
08/02/2005,17.00.00,18.0,949.5194805194806,45.61038961038961,739.1038961038961,276.0,906.3376623376623,172.0,807.7922077922078,628.8961038961039,135.33766233766235,204.01298701298703,3126.3896103896104
08/02/2005,18.00.00,18.0,957.038961038961,47.22077922077922,745.2077922077922,295.0,900.6753246753246,194.0,815.5844155844156,648.7922077922078,134.67532467532467,208.02597402597402,3159.779220779221
08/02/2005,19.00.00,23.0,964.5584415584416,48.83116883116883,751.3116883116883,340.0,895.012987012987,208.0,823.3766233766233,668.6883116883117,134.01298701298703,212.03896103896105,3193.1688311688313
08/02/2005,20.00.00,19.0,972.077922077922,50.44155844155844,757.4155844155844,275.0,889.3506493506494,187.0,831.1688311688312,688.5844155844156,133.35064935064935,216.05194805194805,3226.5584415584417
08/02/2005,21.00.00,19.0,979.5974025974026,52.05194805194805,763.5194805194806,293.0,883.6883116883117,187.0,838.961038961039,708.4805194805194,132.6883116883117,220.06493506493507,3259.948051948052
08/02/2005,22.00.00,11.0,987.1168831168832,53.66233766233766,769.6233766233767,157.0,878.025974025974,127.0,846.7532467532468,728.3766233766233,132.02597402597402,224.07792207792207,3293.3376623376626
08/02/2005,23.00.00,9.0,994.6363636363636,55.27272727272727,775.7272727272727,133.0,872.3636363636364,107.0,854.5454545454545,748.2727272727273,131.36363636363637,228.0909090909091,3326.7272727272725
09/02/2005,00.00.00,8.0,1002.1558441558442,56.883116883116884,781.8311688311688,120.0,866.7012987012987,99.0,862.3376623376623,768.1688311688312,130.7012987012987,232.1038961038961,3360.116883116883
09/02/2005,01.00.00,9.0,1009.6753246753246,58.493506493506494,787.9350649350649,122.0,861.038961038961,100.0,870.1298701298701,788.0649350649351,130.03896103896105,236.11688311688312,3393.5064935064934
09/02/2005,02.00.00,7.0,1017.1948051948052,60.103896103896105,794.038961038961,80.0,855.3766233766233,73.0,877.922077922078,807.961038961039,129.37662337662337,240.12987012987014,3426.896103896104
09/02/2005,03.00.00,8.0,1024.7142857142858,61.714285714285715,800.1428571428571,84.0,849.7142857142857,78.0,885.7142857142857,827.8571428571429,128.71428571428572,244.14285714285714,3460.285714285714
09/02/2005,04.00.00,7.5,1032.2337662337663,63.324675324675326,806.2467532467532,88.0,844.0519480519481,83.0,893.5064935064935,847.7532467532467,128.05194805194805,248.15584415584416,3493.6753246753246
09/02/2005,05.00.00,7.0,1039.7532467532467,64.93506493506493,812.3506493506493,109.0,838.3896103896104,92.0,901.2987012987013,867.6493506493507,127.3896103896104,252.16883116883116,3527.064935064935
09/02/2005,06.00.00,6.0,1047.2727272727273,66.54545454545455,818.4545454545455,120.0,832.7272727272727,100.0,909.0909090909091,887.5454545454545,126.72727272727272,256.1818181818182,3560.4545454545455
09/02/2005,07.00.00,10.0,1054.7922077922078,68.15584415584416,824.5584415584416,233.0,827.0649350649351,149.0,916.8831168831168,907.4415584415584,126.06493506493507,260.1948051948052,3593.844155844156
09/02/2005,08.00.00,17.0,1062.3116883116884,69.76623376623377,830.6623376623377,394.0,821.4025974025974,231.0,924.6753246753246,927.3376623376623,125.40259740259741,264.2077922077922,3627.2337662337663
09/02/2005,09.00.00,27.0,1069.8311688311687,71.37662337662337,836.7662337662338,424.0,815.7402597402597,245.0,932.4675324675325,947.2337662337662,124.74025974025975,268.2207792207792,3660.6233766233768
09/02/2005,10.00.00,33.0,1077.3506493506493,72.98701298701299,842.8701298701299,446.0,810.077922077922,203.0,940.2597402597403,967.1298701298701,124.07792207792208,272.23376623376623,3694.0129870129867
09/02/2005,11.00.00,21.0,1084.8701298701299,74.5974025974026,848.974025974026,266.0,804.4155844155844,165.0,948.0519480519481,987.0259740259739,123.41558441558442,276.24675324675326,3727.402597402597
09/02/2005,12.00.00,20.0,1092.3896103896104,76.20779220779221,855.077922077922,261.0,798.7532467532468,168.0,955.8441558441558,1006.922077922078,122.75324675324676,280.2597402597403,3760.7922077922076
09/02/2005,13.00.00,20.0,1099.909090909091,77.81818181818181,861.1818181818182,220.0,793.0909090909091,151.0,963.6363636363636,1026.8181818181818,122.0909090909091,284.27272727272725,3794.181818181818
09/02/2005,14.00.00,23.0,1107.4285714285716,79.42857142857143,867.2857142857142,241.0,787.4285714285714,152.0,971.4285714285714,1046.7142857142858,121.42857142857143,288.2857142857143,3827.5714285714284
09/02/2005,15.00.00,20.0,1114.948051948052,81.03896103896105,873.3896103896104,208.0,781.7662337662338,144.0,979.2207792207791,1066.6103896103896,120.76623376623377,292.2987012987013,3860.961038961039
09/02/2005,16.00.00,21.0,1122.4675324675325,82.64935064935065,879.4935064935065,215.0,776.1038961038961,148.0,987.012987012987,1086.5064935064934,120.1038961038961,296.31168831168833,3894.3506493506493
09/02/2005,17.00.00,23.0,1129.987012987013,84.25974025974025,885.5974025974026,257.0,770.4415584415584,176.0,994.8051948051948,1106.4025974025974,119.44155844155844,300.32467532467535,3927.7402597402597
09/02/2005,18.00.00,31.0,1137.5064935064936,85.87012987012987,891.7012987012987,355.0,764.7792207792209,209.0,1002.5974025974026,1126.2987012987014,118.77922077922078,304.3376623376623,3961.12987012987
09/02/2005,19.00.00,39.0,1145.025974025974,87.48051948051949,897.8051948051948,415.0,759.1168831168832,240.0,1010.3896103896104,1146.1948051948052,118.11688311688312,308.35064935064935,3994.5194805194806
09/02/2005,20.00.00,38.0,1152.5454545454545,89.0909090909091,903.9090909090909,349.0,753.4545454545455,223.0,1018.1818181818182,1166.090909090909,117.45454545454545,312.3636363636364,4027.909090909091
09/02/2005,21.00.00,29.0,1160.064935064935,90.7012987012987,910.012987012987,254.0,747.7922077922078,187.0,1025.974025974026,1185.9870129870128,116.79220779220779,316.3766233766234,4061.2987012987014
09/02/2005,22.00.00,22.0,1167.5844155844156,92.31168831168831,916.1168831168832,228.0,742.1298701298701,157.0,1033.7662337662337,1205.8831168831168,116.12987012987013,320.3896103896104,4094.688311688312
09/02/2005,23.00.00,19.0,1175.1038961038962,93.92207792207793,922.2207792207793,156.0,736.4675324675325,123.0,1041.5584415584415,1225.7792207792209,115.46753246753246,324.4025974025974,4128.077922077922
10/02/2005,00.00.00,20.0,1182.6233766233765,95.53246753246754,928.3246753246754,161.0,730.8051948051948,126.0,1049.3506493506493,1245.6753246753246,114.8051948051948,328.4155844155844,4161.467532467533
10/02/2005,01.00.00,18.0,1190.142857142857,97.14285714285714,934.4285714285714,123.0,725.1428571428571,106.0,1057.142857142857,1265.5714285714284,114.14285714285714,332.42857142857144,4194.857142857143
10/02/2005,02.00.00,16.0,1197.6623376623377,98.75324675324676,940.5324675324675,108.0,719.4805194805194,95.0,1064.935064935065,1285.4675324675325,113.48051948051948,336.4415584415584,4228.2467532467535
10/02/2005,03.00.00,15.0,1205.1818181818182,100.36363636363637,946.6363636363636,101.5,713.8181818181819,91.0,1072.7272727272727,1305.3636363636365,112.81818181818181,340.4545454545455,4261.636363636364
10/02/2005,04.00.00,14.0,1212.7012987012986,101.97402597402598,952.7402597402597,95.0,708.1558441558442,87.0,1080.5194805194806,1325.2597402597403,112.15584415584416,344.46753246753246,4295.0259740259735
10/02/2005,05.00.00,15.0,1220.2207792207791,103.58441558441558,958.8441558441558,102.0,702.4935064935065,88.0,1088.3116883116884,1345.155844155844,111.49350649350649,348.4805194805195,4328.415584415585
10/02/2005,06.00.00,17.0,1227.7402597402597,105.1948051948052,964.9480519480519,178.0,696.8311688311688,134.0,1096.1038961038962,1365.0519480519479,110.83116883116884,352.4935064935065,4361.805194805194
10/02/2005,07.00.00,19.0,1235.2597402597403,106.80519480519482,971.0519480519481,214.0,691.1688311688312,156.0,1103.8961038961038,1384.948051948052,110.16883116883116,356.5064935064935,4395.194805194806
10/02/2005,08.00.00,33.0,1242.7792207792209,108.41558441558442,977.1558441558442,492.0,685.5064935064935,247.0,1111.6883116883116,1404.844155844156,109.50649350649351,360.5194805194805,4428.584415584415
10/02/2005,09.00.00,38.0,1250.2987012987014,110.02597402597402,983.2597402597403,540.0,679.8441558441559,289.0,1119.4805194805194,1424.7402597402597,108.84415584415584,364.53246753246754,4461.9740259740265
10/02/2005,10.00.00,43.0,1257.8181818181818,111.63636363636364,989.3636363636364,604.0,674.1818181818182,250.0,1127.2727272727273,1444.6363636363635,108.18181818181819,368.54545454545456,4495.363636363636
10/02/2005,11.00.00,37.0,1265.3376623376623,113.24675324675326,995.4675324675325,646.0,668.5194805194806,232.0,1135.064935064935,1464.5324675324675,107.51948051948052,372.5584415584416,4528.7532467532465
10/02/2005,12.00.00,27.0,1272.857142857143,114.85714285714286,1001.5714285714286,418.0,662.8571428571429,185.0,1142.857142857143,1484.4285714285713,106.85714285714286,376.57142857142856,4562.142857142857
10/02/2005,13.00.00,22.0,1280.3766233766235,116.46753246753246,1007.6753246753246,250.0,657.1948051948052,147.0,1150.6493506493507,1504.3246753246754,106.1948051948052,380.5844155844156,4595.532467532467
10/02/2005,14.00.00,24.0,1287.8961038961038,118.07792207792208,1013.7792207792209,226.0,651.5324675324675,128.0,1158.4415584415583,1524.2207792207791,105.53246753246754,384.5974025974026,4628.922077922078
10/02/2005,15.00.00,22.0,1295.4155844155844,119.6883116883117,1019.8831168831168,271.0,645.8701298701299,131.0,1166.2337662337663,1544.116883116883,104.87012987012987,388.6103896103896,4662.311688311688
10/02/2005,16.00.00,23.0,1302.935064935065,121.2987012987013,1025.987012987013,288.0,640.2077922077922,135.0,1174.025974025974,1564.012987012987,104.20779220779221,392.62337662337666,4695.701298701299
10/02/2005,17.00.00,26.0,1310.4545454545455,122.9090909090909,1032.090909090909,299.0,634.5454545454545,149.0,1181.8181818181818,1583.909090909091,103.54545454545455,396.6363636363636,4729.090909090909
10/02/2005,18.00.00,42.0,1317.974025974026,124.51948051948052,1038.1948051948052,534.0,628.8831168831168,209.0,1189.6103896103896,1603.8051948051948,102.88311688311688,400.64935064935065,4762.480519480519
10/02/2005,19.00.00,62.0,1325.4935064935066,126.12987012987014,1044.2987012987014,687.0,623.2207792207793,243.0,1197.4025974025974,1623.7012987012986,102.22077922077922,404.6623376623377,4795.87012987013
10/02/2005,20.00.00,84.0,1333.012987012987,127.74025974025975,1050.4025974025974,1028.0,617.5584415584416,276.0,1205.1948051948052,1643.5974025974026,101.55844155844156,408.67532467532465,4829.25974025974
10/02/2005,21.00.00,45.0,1340.5324675324675,129.35064935064935,1056.5064935064934,605.0,611.8961038961039,225.0,1212.987012987013,1663.4935064935064,100.8961038961039,412.6883116883117,4862.649350649351
10/02/2005,22.00.00,27.0,1348.051948051948,130.96103896103898,1062.6103896103896,345.0,606.2337662337662,194.0,1220.7792207792209,1683.3896103896104,100.23376623376623,416.7012987012987,4896.038961038961
10/02/2005,23.00.00,24.0,1355.5714285714284,132.57142857142858,1068.7142857142858,255.0,600.5714285714287,164.0,1228.5714285714284,1703.2857142857142,99.57142857142857,420.7142857142857,4929.428571428572
11/02/2005,00.00.00,23.0,1363.090909090909,134.1818181818182,1074.8181818181818,211.0,594.909090909091,148.0,1236.3636363636365,1723.181818181818,98.9090909090909,424.72727272727275,4962.818181818182
11/02/2005,01.00.00,22.0,1370.6103896103896,135.7922077922078,1080.922077922078,190.0,589.2467532467533,136.0,1244.155844155844,1743.077922077922,98.24675324675324,428.7402597402597,4996.207792207792
11/02/2005,02.00.00,20.0,1378.1298701298701,137.4025974025974,1087.025974025974,149.0,583.5844155844156,116.0,1251.948051948052,1762.9740259740258,97.58441558441558,432.7532467532468,5029.597402597403
11/02/2005,03.00.00,16.0,1385.6493506493507,139.01298701298703,1093.1298701298701,128.0,577.922077922078,103.5,1259.7402597402597,1782.8701298701299,96.92207792207793,436.76623376623377,5062.987012987013
11/02/2005,04.00.00,16.0,1393.1688311688313,140.62337662337663,1099.2337662337663,107.0,572.2597402597403,91.0,1267.5324675324675,1802.7662337662337,96.25974025974025,440.7792207792208,5096.376623376624
11/02/2005,05.00.00,15.0,1400.6883116883116,142.23376623376623,1105.3376623376623,98.0,566.5974025974026,87.0,1275.3246753246754,1822.6623376623377,95.5974025974026,444.7922077922078,5129.766233766233
11/02/2005,06.00.00,17.0,1408.2077922077922,143.84415584415586,1111.4415584415585,183.0,560.9350649350649,123.0,1283.1168831168832,1842.5584415584415,94.93506493506493,448.8051948051948,5163.1558441558445
11/02/2005,07.00.00,18.0,1415.7272727272727,145.45454545454547,1117.5454545454545,224.0,555.2727272727273,152.0,1290.909090909091,1862.4545454545455,94.27272727272728,452.8181818181818,5196.545454545454
